REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
Census Regions,South Atlantic,2003,43,258,1.16279069767442,0,0,2,0,0,1,0
Census Regions,East South Central,2003,43,96,3.125,0,0,0,0,3,0,0
Census Regions,West South Central,2003,43,1100,39.0909090909091,0,0,39,0,391,0,0
Census Regions,Mountain,2003,43,151,3.3112582781457,0,0,3,0,2,0,0
Census Regions,Pacific,2003,43,204,5.88235294117647,0,0,10,0,1,1,0
Census Regions,New England,2003,44,23,4.34782608695652,0,0,1,0,0,0,0
Census Regions,Mid-Atlantic,2003,44,208,2.88461538461538,0,0,6,0,0,0,0
Census Regions,East North Central,2003,44,206,0.485436893203884,0,0,0,0,1,0,0
Census Regions,West North Central,2003,44,338,0.591715976331361,0,0,1,0,1,0,0
Census Regions,South Atlantic,2003,44,302,2.98013245033113,0,0,6,0,3,0,0
Census Regions,East South Central,2003,44,119,3.36134453781513,0,0,2,0,2,0,0
Census Regions,West South Central,2003,44,1061,43.9208294062205,0,0,63,0,403,0,0
Census Regions,Mountain,2003,44,263,14.828897338403,0,0,18,0,21,0,0
Census Regions,Pacific,2003,44,233,3.00429184549356,0,0,3,0,4,0,0
Census Regions,New England,2003,45,29,6.89655172413793,0,0,0,0,2,0,0
Census Regions,Mid-Atlantic,2003,45,223,4.03587443946188,0,0,7,0,2,0,0
Census Regions,East North Central,2003,45,225,4.88888888888889,0,0,10,0,1,0,0
Census Regions,West North Central,2003,45,353,1.13314447592068,0,0,3,0,1,0,0
Census Regions,South Atlantic,2003,45,411,14.3552311435523,1,0,51,0,7,0,0
Census Regions,East South Central,2003,45,121,4.95867768595041,0,0,5,0,1,0,0
Census Regions,West South Central,2003,45,1455,42.2680412371134,0,0,129,0,483,3,0
Census Regions,Mountain,2003,45,486,28.6008230452675,0,0,55,0,84,0,0
Census Regions,Pacific,2003,45,250,6.8,0,0,13,0,4,0,0
Census Regions,New England,2003,46,34,8.82352941176471,0,0,2,0,1,0,0
Census Regions,Mid-Atlantic,2003,46,252,7.53968253968254,0,0,10,0,9,0,0
Census Regions,East North Central,2003,46,300,13.3333333333333,0,0,37,0,3,0,0
Census Regions,West North Central,2003,46,489,10.0204498977505,0,0,25,0,24,0,0
Census Regions,South Atlantic,2003,46,429,15.8508158508159,0,0,40,0,28,0,0
Census Regions,East South Central,2003,46,185,7.02702702702703,0,0,7,0,6,0,0
Census Regions,West South Central,2003,46,1586,40.3530895334174,0,0,130,0,508,2,0
Census Regions,Mountain,2003,46,943,42.6299045599152,0,0,94,0,308,0,0
Census Regions,Pacific,2003,46,377,15.1193633952255,0,0,36,0,21,0,0
Census Regions,New England,2003,47,51,13.7254901960784,0,0,5,0,2,0,0
Census Regions,Mid-Atlantic,2003,47,368,13.3152173913043,0,0,33,0,16,0,0
Census Regions,East North Central,2003,47,415,19.2771084337349,0,0,72,0,8,0,0
Census Regions,West North Central,2003,47,608,17.5986842105263,0,0,38,0,69,0,0
Census Regions,South Atlantic,2003,47,675,24.8888888888889,0,0,55,0,111,2,0
Census Regions,East South Central,2003,47,244,13.9344262295082,0,0,23,0,11,0,0
Census Regions,West South Central,2003,47,1708,40.3981264637002,0,0,175,0,513,2,0
Census Regions,Mountain,2003,47,1403,49.8218104062723,0,0,104,0,591,4,0
Census Regions,Pacific,2003,47,470,28.5106382978723,0,0,80,0,54,0,0
Census Regions,New England,2003,48,122,27.0491803278689,0,0,13,0,19,1,0
Census Regions,Mid-Atlantic,2003,48,419,12.8878281622912,0,0,21,0,33,0,0
Census Regions,East North Central,2003,48,412,23.3009708737864,0,0,66,0,29,1,0
Census Regions,West North Central,2003,48,767,26.857887874837,0,0,81,0,125,0,0
Census Regions,South Atlantic,2003,48,1005,42.5870646766169,0,0,72,0,356,0,0
Census Regions,East South Central,2003,48,186,14.5161290322581,0,0,13,0,14,0,0
Census Regions,West South Central,2003,48,1385,36.2454873646209,0,0,75,0,426,1,0
Census Regions,Mountain,2003,48,1669,44.2180946674656,0,0,78,0,654,6,0
Census Regions,Pacific,2003,48,514,32.4902723735409,0,0,70,0,96,1,0
Census Regions,New England,2003,49,288,35.7638888888889,0,0,37,0,64,2,0
Census Regions,Mid-Atlantic,2003,49,654,21.4067278287462,0,0,63,0,77,0,0
Census Regions,East North Central,2003,49,941,29.2242295430393,0,0,191,0,83,1,0
Census Regions,West North Central,2003,49,1317,32.2703113135915,0,0,130,0,295,0,0
Census Regions,South Atlantic,2003,49,1736,42.5691244239631,0,0,137,0,588,14,0
Census Regions,East South Central,2003,49,372,19.0860215053763,0,0,39,0,32,0,0
Census Regions,West South Central,2003,49,1561,29.4682895579757,0,0,132,0,324,4,0
Census Regions,Mountain,2003,49,1692,41.7848699763593,0,0,109,0,587,11,0
Census Regions,Pacific,2003,49,1037,33.6547733847637,0,0,139,0,210,0,0
Census Regions,New England,2003,50,904,31.0840707964602,0,0,128,0,150,3,0
Census Regions,Mid-Atlantic,2003,50,1043,29.6260786193672,0,0,81,0,228,0,0
Census Regions,East North Central,2003,50,1345,31.7472118959108,0,0,309,0,118,0,0
Census Regions,West North Central,2003,50,1691,32.2885866351271,0,0,202,0,344,0,0
Census Regions,South Atlantic,2003,50,2825,41.3097345132743,0,0,241,0,915,11,0
Census Regions,East South Central,2003,50,471,30.3609341825902,0,0,87,0,55,1,0
Census Regions,West South Central,2003,50,1557,28.6448298008992,0,0,84,0,360,2,0
Census Regions,Mountain,2003,50,1290,30.1550387596899,0,0,91,0,286,12,0
Census Regions,Pacific,2003,50,1296,29.4753086419753,0,0,178,0,204,0,0
Census Regions,New England,2003,51,823,37.4240583232078,0,0,86,0,222,0,0
Census Regions,Mid-Atlantic,2003,51,1278,26.5258215962441,0,0,37,0,301,1,0
Census Regions,East North Central,2003,51,1271,28.8749016522423,0,0,202,0,164,1,0
Census Regions,West North Central,2003,51,1447,34.8306841741534,0,0,180,0,324,0,0
Census Regions,South Atlantic,2003,51,2644,40.3555219364599,0,0,268,0,785,14,0
Census Regions,East South Central,2003,51,463,33.9092872570194,0,0,102,0,55,0,0
Census Regions,West South Central,2003,51,1483,22.521915037087,0,0,67,0,267,0,0
Census Regions,Mountain,2003,51,906,20.9713024282561,0,0,40,0,147,3,0
Census Regions,Pacific,2003,51,1468,24.7275204359673,0,0,102,0,260,1,0
Census Regions,New England,2003,52,852,34.3896713615023,0,0,51,0,242,0,0
Census Regions,Mid-Atlantic,2003,52,1302,19.047619047619,0,0,39,0,208,1,0
Census Regions,East North Central,2003,52,865,21.1560693641619,0,0,60,0,123,0,0
Census Regions,West North Central,2003,52,1409,31.4407381121363,0,0,168,0,274,1,0
Census Regions,South Atlantic,2003,52,2038,34.2001962708538,0,0,138,0,548,11,0
Census Regions,East South Central,2003,52,387,25.3229974160207,0,0,61,0,37,0,0
Census Regions,West South Central,2003,52,1100,10.5454545454545,0,0,5,0,109,2,0
Census Regions,Mountain,2003,52,526,17.680608365019,0,0,13,0,80,0,0
Census Regions,Pacific,2003,52,1269,18.9125295508274,0,0,34,0,205,1,0
Census Regions,New England,2003,53,694,30.1152737752161,0,0,39,0,170,0,0
Census Regions,Mid-Atlantic,2003,53,1334,22.5637181409295,0,0,19,0,280,2,0
Census Regions,East North Central,2003,53,858,21.0955710955711,0,0,47,0,134,0,0
Census Regions,West North Central,2003,53,1134,26.8959435626102,0,0,147,0,156,2,0
Census Regions,South Atlantic,2003,53,1514,26.0898282694848,0,0,127,0,260,8,0
Census Regions,East South Central,2003,53,323,20.7430340557276,0,0,51,0,16,0,0
Census Regions,West South Central,2003,53,968,8.26446280991735,0,0,9,0,71,0,0
Census Regions,Mountain,2003,53,461,7.80911062906725,0,0,7,0,29,0,0
Census Regions,Pacific,2003,53,1175,10.8085106382979,0,0,17,0,110,0,0
Census Regions,New England,2004,1,502,29.2828685258964,0,0,14,0,133,0,0
Census Regions,Mid-Atlantic,2004,1,1256,11.6242038216561,0,0,14,0,130,2,0
Census Regions,East North Central,2004,1,652,10.5828220858896,0,0,36,0,33,0,0
Census Regions,West North Central,2004,1,881,15.8910329171396,0,0,74,0,66,0,0
Census Regions,South Atlantic,2004,1,1117,15.7564905998209,0,0,73,0,98,5,0
Census Regions,East South Central,2004,1,243,13.1687242798354,0,0,26,0,6,0,0
Census Regions,West South Central,2004,1,782,4.60358056265985,0,0,5,0,30,1,0
Census Regions,Mountain,2004,1,459,6.31808278867102,0,0,21,0,8,0,0
Census Regions,Pacific,2004,1,1044,8.33333333333333,0,0,17,0,69,1,0
Census Regions,New England,2004,2,291,29.2096219931271,0,0,14,0,71,0,0
Census Regions,Mid-Atlantic,2004,2,726,7.98898071625344,0,0,5,0,52,1,0
Census Regions,East North Central,2004,2,536,4.85074626865672,0,0,12,0,14,0,0
Census Regions,West North Central,2004,2,754,14.1909814323607,0,0,60,0,46,1,0
Census Regions,South Atlantic,2004,2,835,13.8922155688623,0,0,44,0,71,1,0
Census Regions,East South Central,2004,2,223,13.9013452914798,0,0,20,0,11,0,0
Census Regions,West South Central,2004,2,676,2.51479289940828,0,0,3,0,14,0,0
Census Regions,Mountain,2004,2,434,3.45622119815668,0,0,9,0,6,0,0
Census Regions,Pacific,2004,2,936,5.34188034188034,0,0,2,0,46,2,0
Census Regions,New England,2004,3,189,15.8730158730159,0,0,4,0,26,0,0
Census Regions,Mid-Atlantic,2004,3,590,6.77966101694915,0,0,3,0,37,0,0
Census Regions,East North Central,2004,3,473,4.65116279069767,0,0,15,0,6,1,0
Census Regions,West North Central,2004,3,454,15.8590308370044,0,0,36,0,36,0,0
Census Regions,South Atlantic,2004,3,683,6.58857979502196,0,0,19,0,24,2,0
Census Regions,East South Central,2004,3,211,1.8957345971564,0,0,3,0,1,0,0
Census Regions,West South Central,2004,3,592,2.02702702702703,0,0,4,0,8,0,0
Census Regions,Mountain,2004,3,404,1.48514851485149,0,0,5,0,1,0,0
Census Regions,Pacific,2004,3,733,3.95634379263302,0,0,7,0,22,0,0
Census Regions,New England,2004,4,209,28.2296650717703,0,0,39,0,20,0,0
Census Regions,Mid-Atlantic,2004,4,431,2.78422273781903,0,0,1,0,11,0,0
Census Regions,East North Central,2004,4,531,1.88323917137476,0,0,9,0,0,1,0
Census Regions,West North Central,2004,4,521,4.99040307101727,0,0,20,0,5,1,0
Census Regions,South Atlantic,2004,4,560,4.28571428571429,0,0,16,0,8,0,0
Census Regions,East South Central,2004,4,215,0.930232558139535,0,0,2,0,0,0,0
Census Regions,West South Central,2004,4,576,2.08333333333333,0,0,2,0,10,0,0
Census Regions,Mountain,2004,4,391,0.255754475703325,0,0,0,0,0,1,0
Census Regions,Pacific,2004,4,732,2.73224043715847,0,0,4,0,16,0,0
Census Regions,New England,2004,5,163,16.5644171779141,1,0,18,0,7,1,0
Census Regions,Mid-Atlantic,2004,5,426,3.05164319248826,0,0,2,0,11,0,0
Census Regions,East North Central,2004,5,475,0.842105263157895,0,0,2,0,2,0,0
Census Regions,West North Central,2004,5,453,3.97350993377483,0,0,8,0,10,0,0
Census Regions,South Atlantic,2004,5,550,2.90909090909091,0,0,9,0,6,1,0
Census Regions,East South Central,2004,5,187,2.13903743315508,0,0,0,0,4,0,0
Census Regions,West South Central,2004,5,550,1.27272727272727,0,0,2,0,5,0,0
Census Regions,Mountain,2004,5,208,1.44230769230769,0,0,3,0,0,0,0
Census Regions,Pacific,2004,5,649,2.31124807395994,0,0,2,0,13,0,0
Census Regions,New England,2004,6,111,9.90990990990991,0,0,9,0,2,0,0
Census Regions,Mid-Atlantic,2004,6,425,4,0,0,0,0,15,2,0
Census Regions,East North Central,2004,6,457,0.218818380743982,0,0,1,0,0,0,0
Census Regions,West North Central,2004,6,404,1.98019801980198,0,0,2,0,6,0,0
Census Regions,South Atlantic,2004,6,513,3.31384015594542,0,0,11,0,5,1,0
Census Regions,East South Central,2004,6,185,0.540540540540541,0,0,0,0,0,1,0
Census Regions,West South Central,2004,6,524,0.381679389312977,0,0,1,0,1,0,0
Census Regions,Mountain,2004,6,264,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,6,647,1.23647604327666,0,0,0,0,7,1,0
Census Regions,New England,2004,7,61,31.1475409836066,0,0,18,0,1,0,0
Census Regions,Mid-Atlantic,2004,7,340,2.94117647058824,0,0,0,0,9,1,0
Census Regions,East North Central,2004,7,469,1.27931769722815,0,0,2,0,1,3,0
Census Regions,West North Central,2004,7,393,2.03562340966921,0,0,7,0,1,0,0
Census Regions,South Atlantic,2004,7,539,0.742115027829313,0,0,0,0,3,1,0
Census Regions,East South Central,2004,7,126,0.793650793650794,0,0,1,0,0,0,0
Census Regions,West South Central,2004,7,475,0.210526315789474,0,0,0,0,1,0,0
Census Regions,Mountain,2004,7,228,0.43859649122807,0,0,0,0,0,1,0
Census Regions,Pacific,2004,7,505,1.18811881188119,0,0,1,0,3,2,0
Census Regions,New England,2004,8,50,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,8,362,1.10497237569061,0,0,0,0,2,2,0
Census Regions,East North Central,2004,8,363,1.65289256198347,0,0,0,0,1,5,0
Census Regions,West North Central,2004,8,236,6.35593220338983,0,0,10,0,4,1,0
Census Regions,South Atlantic,2004,8,227,3.52422907488987,0,0,4,0,2,2,0
Census Regions,East South Central,2004,8,140,0.714285714285714,0,0,0,0,0,1,0
Census Regions,West South Central,2004,8,352,0.284090909090909,0,0,0,0,1,0,0
Census Regions,Mountain,2004,8,336,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,8,493,0.608519269776876,0,0,2,0,0,1,0
Census Regions,New England,2004,9,44,6.81818181818182,0,0,2,0,1,0,0
Census Regions,Mid-Atlantic,2004,9,285,1.05263157894737,0,0,0,0,0,3,0
Census Regions,East North Central,2004,9,381,0.5249343832021,0,0,0,0,1,1,0
Census Regions,West North Central,2004,9,355,1.12676056338028,0,0,2,0,2,0,0
Census Regions,South Atlantic,2004,9,408,0.490196078431373,0,0,0,0,1,1,0
Census Regions,East South Central,2004,9,143,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,9,384,0.260416666666667,0,0,0,0,0,1,0
Census Regions,Mountain,2004,9,262,0.381679389312977,0,0,0,0,0,1,0
Census Regions,Pacific,2004,9,389,0.51413881748072,0,0,0,0,1,1,0
Census Regions,New England,2004,10,46,2.17391304347826,0,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2004,10,294,1.70068027210884,0,0,0,0,2,3,0
Census Regions,East North Central,2004,10,271,0.3690036900369,0,0,0,0,0,1,0
Census Regions,West North Central,2004,10,268,0.746268656716418,0,0,2,0,0,0,0
Census Regions,South Atlantic,2004,10,412,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,10,151,1.32450331125828,0,0,0,0,2,0,0
Census Regions,West South Central,2004,10,297,0.336700336700337,0,0,0,0,0,1,0
Census Regions,Mountain,2004,10,206,0.485436893203884,0,0,0,0,0,1,0
Census Regions,Pacific,2004,10,424,0.235849056603774,0,0,0,0,1,0,0
Census Regions,New England,2004,11,22,13.6363636363636,0,0,3,0,0,0,0
Census Regions,Mid-Atlantic,2004,11,282,1.06382978723404,0,0,0,0,2,1,0
Census Regions,East North Central,2004,11,261,0.766283524904215,0,0,0,0,1,1,0
Census Regions,West North Central,2004,11,331,0.302114803625378,0,0,1,0,0,0,0
Census Regions,South Atlantic,2004,11,289,0.692041522491349,0,0,0,0,2,0,0
Census Regions,East South Central,2004,11,144,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,11,287,0.348432055749129,0,0,0,0,1,0,0
Census Regions,Mountain,2004,11,232,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,11,391,0.255754475703325,0,0,0,0,1,0,0
Census Regions,New England,2004,12,12,16.6666666666667,0,0,2,0,0,0,0
Census Regions,Mid-Atlantic,2004,12,213,4.69483568075117,0,0,1,0,0,9,0
Census Regions,East North Central,2004,12,244,2.04918032786885,0,0,0,0,2,3,0
Census Regions,West North Central,2004,12,261,0.766283524904215,0,0,2,0,0,0,0
Census Regions,South Atlantic,2004,12,130,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,12,145,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,12,281,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,12,200,1.5,0,0,0,0,0,3,0
Census Regions,Pacific,2004,12,315,0.634920634920635,0,0,0,0,2,0,0
Census Regions,New England,2004,13,25,8,0,0,1,0,0,1,0
Census Regions,Mid-Atlantic,2004,13,214,4.67289719626168,0,0,1,0,1,8,0
Census Regions,East North Central,2004,13,218,0,0,0,0,0,0,0,0
Census Regions,West North Central,2004,13,259,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,13,327,0.305810397553517,0,0,1,0,0,0,0
Census Regions,East South Central,2004,13,122,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,13,230,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,13,162,1.23456790123457,0,0,0,0,2,0,0
Census Regions,Pacific,2004,13,293,0.68259385665529,0,0,0,0,2,0,0
Census Regions,New England,2004,14,12,8.33333333333333,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2004,14,243,2.46913580246914,0,0,0,0,0,6,0
Census Regions,East North Central,2004,14,177,0.564971751412429,0,0,0,0,0,1,0
Census Regions,West North Central,2004,14,284,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,14,264,0.378787878787879,0,0,0,0,1,0,0
Census Regions,East South Central,2004,14,100,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,14,233,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,14,185,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,14,280,0,0,0,0,0,0,0,0
Census Regions,New England,2004,15,13,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,15,204,3.43137254901961,0,0,0,0,0,7,0
Census Regions,East North Central,2004,15,219,0.91324200913242,0,0,0,0,0,2,0
Census Regions,West North Central,2004,15,227,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,15,254,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,15,65,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,15,191,0.523560209424084,0,0,0,0,0,1,0
Census Regions,Mountain,2004,15,148,0.675675675675676,0,0,0,0,0,1,0
Census Regions,Pacific,2004,15,243,1.64609053497942,0,0,0,0,3,1,0
Census Regions,New England,2004,16,11,9.09090909090909,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2004,16,202,5.94059405940594,0,0,0,0,8,4,0
Census Regions,East North Central,2004,16,221,1.35746606334842,0,0,0,0,3,0,0
Census Regions,West North Central,2004,16,186,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,16,235,1.70212765957447,0,0,0,0,0,4,0
Census Regions,East South Central,2004,16,64,1.5625,0,0,1,0,0,0,0
Census Regions,West South Central,2004,16,169,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,16,135,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,16,226,1.32743362831858,0,0,1,0,0,2,0
Census Regions,New England,2004,17,4,25,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2004,17,196,2.55102040816327,0,0,0,0,1,4,0
Census Regions,East North Central,2004,17,174,0,0,0,0,0,0,0,0
Census Regions,West North Central,2004,17,195,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,17,193,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,17,45,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,17,180,1.11111111111111,0,0,0,0,2,0,0
Census Regions,Mountain,2004,17,174,1.14942528735632,0,0,0,0,0,2,0
Census Regions,Pacific,2004,17,216,0.462962962962963,0,0,0,0,1,0,0
Census Regions,New England,2004,18,11,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,18,200,1.5,0,0,0,0,1,2,0
Census Regions,East North Central,2004,18,180,0.555555555555556,0,0,0,0,0,1,0
Census Regions,West North Central,2004,18,198,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,18,204,0.490196078431373,0,0,0,0,1,0,0
Census Regions,East South Central,2004,18,79,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,18,126,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,18,143,2.0979020979021,0,0,0,0,0,3,0
Census Regions,Pacific,2004,18,157,0.636942675159236,0,0,0,0,1,0,0
Census Regions,New England,2004,19,0,,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,19,222,0.45045045045045,0,0,0,0,0,1,0
Census Regions,East North Central,2004,19,144,0.694444444444444,0,0,0,0,0,1,0
Census Regions,West North Central,2004,19,170,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,19,191,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,19,87,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,19,159,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,19,115,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,19,153,0,0,0,0,0,0,0,0
Census Regions,New England,2004,20,14,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,20,143,0.699300699300699,0,0,0,0,0,1,0
Census Regions,East North Central,2004,20,89,0,0,0,0,0,0,0,0
Census Regions,West North Central,2004,20,168,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,20,193,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,20,67,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,20,131,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,20,102,0.980392156862745,0,0,0,0,0,1,0
Census Regions,Pacific,2004,20,198,1.01010101010101,0,0,0,0,1,1,0
Census Regions,New England,2004,21,5,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,21,110,0.909090909090909,0,0,1,0,0,0,0
Census Regions,East North Central,2004,21,128,0.78125,0,0,0,0,0,1,0
Census Regions,West North Central,2004,21,192,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,21,187,0,0,0,0,0,0,0,0
Census Regions,East South Central,2004,21,69,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,21,116,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,21,74,1.35135135135135,0,0,0,0,0,1,0
Census Regions,Pacific,2004,21,174,1.72413793103448,0,0,0,0,2,1,0
Census Regions,New England,2004,22,2,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,22,128,0,0,0,0,0,0,0,0
Census Regions,East North Central,2004,22,99,0,0,0,0,0,0,0,0
Census Regions,West North Central,2004,22,101,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2004,22,64,1.5625,0,0,0,0,1,0,0
Census Regions,East South Central,2004,22,58,0,0,0,0,0,0,0,0
Census Regions,West South Central,2004,22,91,0,0,0,0,0,0,0,0
Census Regions,Mountain,2004,22,95,0,0,0,0,0,0,0,0
Census Regions,Pacific,2004,22,185,2.7027027027027,0,0,0,0,1,4,0
Census Regions,New England,2004,23,9,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2004,23,152,0,0,0,0,0,0,0,0
Census Regions,East North Central,2004,23,75,0,0,0,0,0,0,0,0
Census Regions,West North Central,2004,23,74,0,0,0,0,0,0,0,0
